-1.2911874992355463e+00 dof=82    VX_0 n=15    x=7.90824    y=3.20822     1.1314281245930756e-13
-6.8342228905399809e+00 dof=83    VY_0 n=15    x=7.90824    y=3.20822    -9.0524275301200014e-14
 2.7908868650865806e+00 dof=84    DMX_0 n=15    x=7.90824    y=3.20822     3.8656541227031866e-14
-2.2107518413454413e-01 dof=85    DMY_0 n=15    x=7.90824    y=3.20822    -2.3127406183375891e-14
-2.9442200991654613e+02 dof=86     P_0 n=15    x=7.90824    y=3.20822     2.3841152823844462e-13
-8.5701871846255866e+00 dof=87    VX_0 n=16    x=7.83711    y=3.60616     7.4137567497394070e-14
-2.4537574216134099e+00 dof=88    VY_0 n=16    x=7.83711    y=3.60616    -1.3964786262228582e-14
 2.9360131371437621e+00 dof=89    DMX_0 n=16    x=7.83711    y=3.60616     1.6040909697248523e-14
-1.1032642641602393e-01 dof=90    DMY_0 n=16    x=7.83711    y=3.60616    -3.2562223513124950e-14
-2.8879239039786546e+02 dof=91     P_0 n=16    x=7.83711    y=3.60616    -1.5441058320445800e-13
 0.0000000000000000e+00 dof=92    VX_0 n=17    x=0          y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=93    VY_0 n=17    x=0          y=4           0.0000000000000000e+00
 1.2599713337343443e-13 dof=94    DMX_0 n=17    x=0          y=4           8.5657581879023930e-17
-1.2850824178661429e-13 dof=95    DMY_0 n=17    x=0          y=4           1.0194059721158129e-23
-1.2607243288164746e+01 dof=96     P_0 n=17    x=0          y=4           1.1310404095135267e-13
 0.0000000000000000e+00 dof=97    VX_0 n=18    x=6.97137    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=98    VY_0 n=18    x=6.97137    y=4           0.0000000000000000e+00
 2.5921127513094047e+00 dof=99    DMX_0 n=18    x=6.97137    y=4          -1.5049132631820135e-16
 3.3401635931294100e-13 dof=100   DMY_0 n=18    x=6.97137    y=4          -6.5094923986498513e-14
-2.9302010345144453e+02 dof=101    P_0 n=18    x=6.97137    y=4          -2.3365329389650064e-13
 0.0000000000000000e+00 dof=102   VX_0 n=19    x=6.19677    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=103   VY_0 n=19    x=6.19677    y=4           0.0000000000000000e+00
 2.1542943848663616e+00 dof=104   DMX_0 n=19    x=6.19677    y=4           7.1783453260908592e-17
 1.8907003673910053e-13 dof=105   DMY_0 n=19    x=6.19677    y=4          -3.2826386957222829e-14
-2.7262492308914562e+02 dof=106    P_0 n=19    x=6.19677    y=4          -1.5816769765342000e-13
 0.0000000000000000e+00 dof=107   VX_0 n=20    x=5.42218    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=108   VY_0 n=20    x=5.42218    y=4           0.0000000000000000e+00
 1.7551161843445702e+00 dof=109   DMX_0 n=20    x=5.42218    y=4          -6.3008307721186006e-17
 1.3068097984652115e-13 dof=110   DMY_0 n=20    x=5.42218    y=4          -5.2652063676067853e-14
-2.3670162046459424e+02 dof=111    P_0 n=20    x=5.42218    y=4          -4.7008433850799232e-14
 0.0000000000000000e+00 dof=112   VX_0 n=21    x=4.64758    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=113   VY_0 n=21    x=4.64758    y=4           0.0000000000000000e+00
 1.4181424180811903e+00 dof=114   DMX_0 n=21    x=4.64758    y=4          -5.6633091024716354e-16
 1.1818705321266006e-13 dof=115   DMY_0 n=21    x=4.64758    y=4          -9.8901778454446847e-14
-1.9917265485602729e+02 dof=116    P_0 n=21    x=4.64758    y=4           2.2554530924836239e-14
 0.0000000000000000e+00 dof=117   VX_0 n=22    x=3.87298    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=118   VY_0 n=22    x=3.87298    y=4           0.0000000000000000e+00
 1.1347203937013584e+00 dof=119   DMX_0 n=22    x=3.87298    y=4          -3.0694605138877864e-16
 1.2054026987969245e-13 dof=120   DMY_0 n=22    x=3.87298    y=4          -1.5133616822581510e-13
-1.6348670332423364e+02 dof=121    P_0 n=22    x=3.87298    y=4           8.6664656372605790e-14
 0.0000000000000000e+00 dof=122   VX_0 n=23    x=3.09839    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=123   VY_0 n=23    x=3.09839    y=4           0.0000000000000000e+00
 8.8514598682422119e-01 dof=124   DMX_0 n=23    x=3.09839    y=4           3.4809163866922592e-16
 1.2463937783743335e-13 dof=125   DMY_0 n=23    x=3.09839    y=4          -2.0325897049960836e-13
-1.2967657390970169e+02 dof=126    P_0 n=23    x=3.09839    y=4           1.4137339717281875e-13
 0.0000000000000000e+00 dof=127   VX_0 n=24    x=2.32379    y=4           0.0000000000000000e+00
 0.0000000000000000e+00 dof=128   VY_0 n=24    x=2.32379    y=4           0.0000000000000000e+00
